POSTE;DATE;RR;DRR;TM;FXY;DXY;UM
75114001;20131115;0,0;22;7,6;8,3;10;80
75114001;20131116;0,0;0;4,0;5,0;360;87
75114001;20131117;0,0;0;5,2;3,3;40;83
75114001;20131118;0,0;14;5,5;3,1;320;83
75114001;20131119;0,0;94;5,9;7,6;340;74
75114001;20131120;5,8;480;3,8;7,5;200;82
75114001;20131121;0,4;280;3,5;5,6;360;89
75114001;20131122;0,0;;4,4;7,5;340;79
75114001;20131123;0,0;0;5,9;6,9;360;79
75114001;20131124;0,0;25;6,1;5,8;340;80
75114001;20131125;0,0;0;6,5;5,8;350;75
75114001;20131126;0,0;6;6,2;5,3;350;81
75114001;20131127;0,0;0;5,8;4,3;340;79
75114001;20131128;0,0;74;5,4;3,2;310;79
75114001;20131129;1,2;233;8,4;5,0;310;89
75114001;20131130;0,0;15;7,4;6,6;300;79
75114001;20131201;0,0;2;6,6;4,5;30;86
75114001;20131202;0,0;0;6,7;6,2;30;77
75114001;20131203;0,0;0;4,1;2,4;270;83
75114001;20131204;0,0;82;6,5;3,7;300;79
75114001;20131205;0,2;109;7,5;7,1;230;77
75114001;20131206;0,0;73;7,1;6,5;300;64
75114001;20131207;0,2;117;7,2;4,1;230;79
75114001;20131208;0,0;0;7,0;3,7;240;76
75114001;20131209;0,0;0;3,6;2,6;130;85
75114001;20131210;0,4;0;3,0;2,3;130;85
75114001;20131211;0,0;;2,0;2,8;110;82
75114001;20131212;0,2;;1,1;3,7;130;88
75114001;20131213;1,8;;2,5;3,3;180;92
75114001;20131214;0,0;0;7,0;7,2;160;86
75114001;20131215;0,0;0;6,6;6,1;170;77
75114001;20131216;0,0;0;6,7;4,4;160;72
75114001;20131217;0,0;0;7,2;4,4;190;74
75114001;20131218;4,8;317;9,1;7,5;180;84
75114001;20131219;1,6;33;7,7;8,1;190;86
75114001;20131220;0,0;0;6,1;4,4;180;82
75114001;20131221;0,6;45;5,7;7,6;180;74
75114001;20131222;2,0;;8,9;7,7;190;89
75114001;20131223;1,0;243;9,9;8,7;180;79
75114001;20131224;15,0;;10,2;10,6;180;86
75114001;20131225;2,8;82;7,6;5,7;200;87
75114001;20131226;0,4;107;6,5;4,9;200;82
75114001;20131227;12,0;;10,1;8,7;190;88
75114001;20131228;0,0;79;8,0;7,0;180;83
75114001;20131229;0,0;3;5,9;5,5;220;82
75114001;20131230;1,6;162;5,0;5,9;160;89
75114001;20131231;2,6;265;7,2;5,9;160;78
75114001;20140101;2,2;346;8,8;7,9;170;85
75114001;20140102;2,0;36;9,9;8,1;190;82
75114001;20140103;0,0;15;11,0;8,5;190;76
75114001;20140104;2,2;78;9,2;7,0;190;80
75114001;20140105;0,0;135;7,2;6,6;170;84
75114001;20140106;0,0;61;12,1;7,5;180;82
75114001;20140107;0,0;39;11,3;6,1;180;82
75114001;20140108;0,4;68;11,2;4,5;200;86
75114001;20140109;0,4;48;10,2;6,8;220;79
75114001;20140110;1,0;;5,9;3,3;200;90
75114001;20140111;0,0;56;6,7;4,1;280;93
75114001;20140112;0,0;3;4,8;4,9;140;96
75114001;20140113;2,0;;7,8;4,7;160;87
75114001;20140114;2,0;;5,8;6,8;240;80
75114001;20140115;3,0;;6,3;5,5;160;94
75114001;20140116;3,8;315;8,5;6,3;190;88
75114001;20140117;0,0;0;8,1;7,0;190;77
75114001;20140118;2,0;;7,3;4,3;130;77
75114001;20140119;0,0;0;7,6;3,1;190;85
75114001;20140120;1,2;140;6,7;4,1;320;80
75114001;20140121;0,0;0;3,1;5,3;140;91
75114001;20140122;3,0;;3,5;4,9;140;89
75114001;20140123;3,0;;6,6;5,9;220;87
75114001;20140124;2,0;;6,0;4,1;130;82
75114001;20140125;1,0;;6,0;8,4;310;85
75114001;20140126;8,0;;7,2;8,6;200;84
75114001;20140127;1,0;;5,0;7,2;230;77
75114001;20140128;5,4;;5,2;6,3;180;86
75114001;20140129;1,0;;4,7;4,8;110;90
75114001;20140130;0,2;0;5,8;3,1;130;90
75114001;20140131;8,6;551;5,4;6,7;170;86
75114001;20140201;3,9;153;7,1;7,6;170;80
75114001;20140202;0,0;0;5,3;4,6;180;81
75114001;20140203;0,0;0;5,0;6,8;160;79
75114001;20140204;2,6;141;7,0;7,5;140;73
75114001;20140205;1,0;76;7,8;8,2;160;78
75114001;20140206;3,2;214;8,4;7,5;200;78
75114001;20140207;1,2;163;9,9;12,8;200;65
75114001;20140208;2,0;111;7,8;10,7;210;77
75114001;20140209;0,0;0;6,6;9,5;200;73
75114001;20140210;0,0;0;7,0;5,7;300;71
75114001;20140211;1,0;256;5,8;8,1;190;80
75114001;20140212;3,6;309;6,1;9,1;170;80
75114001;20140213;5,6;203;6,5;8,4;230;81
75114001;20140214;2,0;291;8,1;9,6;200;85
75114001;20140215;0,0;3;9,7;8,8;200;72
75114001;20140216;0,0;5;7,7;5,9;190;78
75114001;20140217;0,0;0;7,3;5,2;140;79
75114001;20140218;0,2;38;7,3;4,4;200;80
75114001;20140219;0,2;118;9,3;4,6;230;79
75114001;20140220;4,2;420;9,7;6,6;180;90
75114001;20140221;1,2;70;7,8;6,4;240;71
75114001;20140222;3,6;217;6,7;5,3;190;84
75114001;20140223;0,0;0;8,7;5,9;180;78
75114001;20140224;0,0;8;9,9;6,1;200;69
75114001;20140225;2,8;193;9,6;9,2;190;75
75114001;20140226;0,0;13;7,7;4,2;180;76
75114001;20140227;13,3;542;6,2;7,3;170;86
75114001;20140228;2,4;334;6,6;5,0;140;86
75114001;20140301;0,6;181;6,3;5,5;250;77
75114001;20140302;5,2;267;6,3;7,0;140;70
75114001;20140303;1,4;108;6,6;7,2;170;83
75114001;20140304;0,0;0;7,7;4,5;300;72
75114001;20140305;0,0;0;8,7;3,8;330;66
75114001;20140306;0,0;0;9,2;3,7;130;59
75114001;20140307;0,0;0;10,1;4,0;360;61
75114001;20140308;0,0;0;12,1;5,0;130;57
75114001;20140309;0,0;0;13,6;3,9;150;51
75114001;20140310;0,0;;13,6;7,6;350;59
75114001;20140311;0,0;0;11,5;6,7;350;73
75114001;20140312;0,0;0;12,5;3,7;40;57
75114001;20140313;0,0;0;13,5;2,9;30;56
75114001;20140314;0,0;0;13,4;5,2;310;64
75114001;20140315;0,0;0;11,3;6,8;300;69
75114001;20140316;0,0;0;12,6;5,2;310;68
75114001;20140317;0,0;0;9,1;4,6;300;84
75114001;20140318;0,0;0;10,6;5,7;260;75
75114001;20140319;0,0;0;11,6;4,8;280;70
75114001;20140320;0,0;0;13,8;7,6;200;61
75114001;20140321;0,6;114;11,0;7,7;190;65
75114001;20140322;0,6;108;9,0;7,2;220;66
75114001;20140323;0,6;34;6,6;7,8;290;72
75114001;20140324;0,4;115;7,0;3,5;190;62
75114001;20140325;3,0;686;6,5;5,6;150;79
75114001;20140326;0,0;0;7,2;6,4;10;63
75114001;20140327;0,0;0;7,9;4,2;110;58
75114001;20140328;0,0;0;10,8;5,2;110;48
75114001;20140329;0,0;0;14,2;6,6;130;47
75114001;20140330;0,0;0;14,8;4,0;170;51
75114001;20140331;0,0;0;14,7;4,9;140;62
75114001;20140401;0,0;0;15,8;3,5;140;60
75114001;20140402;0,0;0;15,9;4,4;130;60
75114001;20140403;0,2;83;15,8;6,2;160;63
75114001;20140404;0,0;0;12,9;4,4;320;74
75114001;20140405;0,0;0;14,4;4,9;200;65
75114001;20140406;0,2;0;15,6;4,9;200;79
75114001;20140407;2,2;35;16,4;7,4;200;74
75114001;20140408;0,0;0;11,0;6,7;240;62
75114001;20140409;0,0;0;11,8;3,0;300;60
75114001;20140410;0,0;0;14,1;4,1;360;56
75114001;20140411;0,0;0;13,5;6,3;350;63
75114001;20140412;0,0;0;13,3;5,4;300;60
75114001;20140413;0,0;0;11,9;5,7;300;68
75114001;20140414;0,0;0;11,8;6,9;360;58
75114001;20140415;0,0;0;10,3;5,9;30;55
75114001;20140416;0,0;0;11,8;5,1;50;46
75114001;20140417;0,0;0;14,5;5,6;310;40
75114001;20140418;0,0;0;11,8;7,2;360;55
75114001;20140419;0,0;67;10,2;6,1;360;61
75114001;20140420;0,0;44;13,3;5,0;150;52
75114001;20140421;0,2;261;13,2;3,9;180;63
75114001;20140422;4,8;105;13,9;8,7;230;75
75114001;20140423;0,0;63;15,0;4,1;310;70
75114001;20140424;8,9;169;15,9;4,3;10;69
75114001;20140425;2,4;108;13,6;5,8;230;84
75114001;20140426;6,2;403;10,0;5,5;140;91
75114001;20140427;2,0;153;10,8;6,1;170;83
75114001;20140428;0,6;48;11,8;3,8;140;79
75114001;20140429;15,3;630;11,2;4,5;160;86
75114001;20140430;0,0;12;14,0;4,2;350;76
75114001;20140501;17,6;637;12,6;6,0;340;87
75114001;20140502;2,0;51;12,2;8,1;340;79
75114001;20140503;0,0;0;11,0;7,1;360;58
75114001;20140504;0,0;0;12,5;4,1;360;55
75114001;20140505;0,2;81;16,2;4,7;120;51
75114001;20140506;1,6;126;16,2;7,6;200;70
75114001;20140507;1,2;69;14,4;7,4;220;72
75114001;20140508;3,2;287;13,3;7,2;210;80
75114001;20140509;0,0;0;15,9;6,2;220;66
75114001;20140510;5,8;453;13,5;8,2;230;83
75114001;20140511;3,0;65;11,7;8,5;240;72
75114001;20140512;3,4;97;10,8;6,3;260;75
75114001;20140513;3,8;91;11,1;7,3;310;75
75114001;20140514;0,0;0;13,2;7,2;350;66
75114001;20140515;0,0;0;13,0;6,3;360;57
75114001;20140516;0,0;0;14,9;6,4;360;57
75114001;20140517;0,0;0;17,1;5,5;20;54
75114001;20140518;0,0;0;19,1;4,1;100;53
75114001;20140519;0,0;0;20,4;6,8;160;52
75114001;20140520;4,6;354;16,3;5,4;180;78
75114001;20140521;24,1;486;15,0;5,9;120;91
75114001;20140522;2,0;120;15,0;6,4;180;76
75114001;20140523;4,6;388;14,1;6,5;170;79
75114001;20140524;2,2;114;12,8;7,3;160;82
75114001;20140525;4,4;226;15,9;3,8;10;70
75114001;20140526;3,0;381;14,7;3,8;310;86
75114001;20140527;0,0;52;14,0;5,3;260;82
75114001;20140528;1,2;185;13,2;4,9;250;85
75114001;20140529;0,0;0;15,4;5,0;230;71
75114001;20140530;0,0;0;17,5;4,9;360;68
75114001;20140531;0,0;0;16,7;5,5;340;62
75114001;20140601;0,0;0;15,3;3,7;300;65
75114001;20140602;0,0;18;16,6;3,4;250;67
75114001;20140603;7,1;458;17,3;5,5;220;69
75114001;20140604;11,3;321;13,7;5,7;290;83
75114001;20140605;0,0;0;15,2;4,7;220;57
75114001;20140606;0,0;0;21,6;4,7;120;55
75114001;20140607;2,6;132;23,2;4,8;180;64
75114001;20140608;17,4;73;22,3;7,5;310;72
75114001;20140609;18,3;256;21,9;8,1;200;78
75114001;20140610;11,3;301;18,4;4,2;250;87
75114001;20140611;0,0;0;21,0;5,3;360;61
75114001;20140612;0,0;0;20,8;5,7;350;56
75114001;20140613;0,0;0;20,6;6,6;360;61
75114001;20140614;0,0;0;18,2;7,9;350;65
75114001;20140615;0,0;0;16,2;7,2;360;68
75114001;20140616;0,0;0;16,2;7,6;360;69
75114001;20140617;0,0;0;15,9;7,0;360;69
75114001;20140618;0,0;0;17,8;6,5;350;66
75114001;20140619;0,0;0;17,7;4,7;320;68
75114001;20140620;0,0;0;17,4;5,5;360;62
75114001;20140621;0,0;0;19,6;4,6;30;52
75114001;20140622;0,0;0;21,4;5,5;40;49
75114001;20140623;0,0;0;20,6;5,8;30;51
75114001;20140624;0,0;0;21,3;5,9;360;53
75114001;20140625;0,0;0;18,6;5,4;10;58
75114001;20140626;0,4;104;19,2;5,2;260;57
75114001;20140627;0,0;21;19,8;9,1;230;71
75114001;20140628;11,3;924;16,0;4,1;170;85
75114001;20140629;6,3;156;15,6;5,7;280;79
75114001;20140630;0,0;0;17,5;3,4;360;64
75114001;20140701;0,0;9;19,2;6,0;20;58
75114001;20140702;0,0;0;20,4;5,2;20;52
75114001;20140703;0,0;0;23,9;3,8;200;47
75114001;20140704;2,0;262;22,2;6,5;160;66
75114001;20140705;0,6;67;20,2;6,5;200;77
75114001;20140706;7,7;349;17,4;5,8;270;84
75114001;20140707;1,4;279;17,0;3,9;360;77
75114001;20140708;24,7;218;15,6;4,7;260;84
75114001;20140709;16,1;858;14,8;6,4;300;87
75114001;20140710;18,6;439;15,0;7,5;300;89
75114001;20140711;0,2;63;16,5;5,0;350;85
75114001;20140712;0,4;55;19,1;3,3;230;74
75114001;20140713;13,4;;18,1;4,8;220;86
75114001;20140714;0,0;0;18,5;3,7;250;70
75114001;20140715;0,0;0;20,8;4,1;360;67
75114001;20140716;0,0;0;24,2;3,4;10;60
75114001;20140717;0,0;0;26,0;4,2;70;57
75114001;20140718;0,0;0;28,6;4,8;150;54
75114001;20140719;2,2;158;25,8;5,9;180;65
75114001;20140720;1,2;44;21,0;6,5;220;79
75114001;20140721;0,0;0;20,7;7,1;320;76
75114001;20140722;0,0;0;20,1;5,8;330;79
75114001;20140723;0,0;0;23,3;5,8;30;68
75114001;20140724;0,0;0;25,1;6,1;30;56
75114001;20140725;0,0;0;23,6;5,1;360;54
75114001;20140726;0,0;0;21,7;4,5;330;66
75114001;20140727;7,7;290;23,3;4,9;310;62
75114001;20140728;0,0;0;20,2;5,2;340;70
75114001;20140729;2,0;123;18,8;5,7;330;80
75114001;20140730;0,0;0;21,0;4,6;310;64
75114001;20140731;0,0;0;21,2;4,4;360;61
75114001;20140801;0,0;0;22,7;3,6;10;60
75114001;20140802;7,5;30;20,3;7,0;250;72
75114001;20140803;5,7;58;19,9;4,7;220;75
75114001;20140804;0,0;0;19,5;4,3;350;63
75114001;20140805;0,0;19;21,9;3,7;210;56
75114001;20140806;21,6;518;18,8;5,6;160;87
75114001;20140807;29,1;143;20,1;3,9;40;89
75114001;20140808;5,2;367;19,8;4,6;190;91
75114001;20140809;0,8;138;19,0;5,9;280;74
75114001;20140810;7,3;99;19,6;8,8;230;77
75114001;20140811;3,0;108;17,2;6,9;210;70
75114001;20140812;0,6;57;16,8;6,1;200;77
75114001;20140813;0,0;1;17,0;6,1;310;74
75114001;20140814;5,4;172;16,2;6,5;230;78
75114001;20140815;0,0;25;16,4;5,8;280;75
75114001;20140816;0,0;0;18,3;5,0;240;67
75114001;20140817;0,0;29;17,2;6,9;240;64
75114001;20140818;0,0;0;17,0;5,8;230;63
75114001;20140819;0,0;7;15,5;4,9;300;65
75114001;20140820;0,0;0;15,2;5,4;280;63
75114001;20140821;0,0;0;15,4;3,8;210;62
75114001;20140822;3,2;136;16,3;5,9;240;68
75114001;20140823;0,2;4;15,8;6,8;310;67
75114001;20140824;0,2;32;16,5;3,8;240;61
75114001;20140825;12,7;707;15,8;6,1;160;86
75114001;20140826;4,2;160;17,5;6,5;240;85
75114001;20140827;0,0;52;18,4;4,1;170;81
75114001;20140828;0,6;44;18,9;6,1;240;82
75114001;20140829;0,0;0;18,8;5,4;240;69
75114001;20140830;0,0;0;18,1;5,1;240;74
75114001;20140831;0,0;0;17,1;6,6;330;71
75114001;20140901;0,0;0;18,1;3,1;360;68
75114001;20140902;0,0;0;19,5;4,4;360;71
75114001;20140903;0,0;0;19,6;5,7;20;67
75114001;20140904;0,0;0;18,6;3,7;10;74
75114001;20140905;0,0;0;20,3;4,5;310;71
75114001;20140906;0,0;0;20,1;2,7;350;72
75114001;20140907;0,0;0;20,8;3,4;50;69
75114001;20140908;0,0;0;20,9;5,7;30;67
75114001;20140909;0,0;0;18,7;4,9;10;61
75114001;20140910;0,0;0;16,8;6,0;30;67
75114001;20140911;0,0;0;16,5;5,1;10;67
75114001;20140912;0,0;0;17,7;4,8;20;65
75114001;20140913;0,0;0;18,8;5,4;20;68
75114001;20140914;0,0;0;18,7;4,7;30;68
75114001;20140915;0,0;0;19,5;2,8;20;70
75114001;20140916;0,0;0;20,8;3,2;70;67
75114001;20140917;0,0;0;21,5;3,2;130;69
75114001;20140918;0,0;17;22,0;4,9;150;72
75114001;20140919;0,2;0;20,8;4,1;140;76
75114001;20140920;4,4;293;19,7;7,2;320;81
75114001;20140921;0,6;66;17,2;6,9;360;81
75114001;20140922;0,0;0;14,9;5,2;350;69
75114001;20140923;0,0;0;14,1;5,1;10;67
75114001;20140924;0,6;37;14,4;4,7;230;75
75114001;20140925;0,0;0;14,9;3,4;310;70
75114001;20140926;0,0;0;16,2;3,1;240;67
75114001;20140927;0,0;0;18,6;3,8;90;69
75114001;20140928;0,4;100;18,7;5,0;150;69
75114001;20140929;2,0;134;18,5;4,0;180;82
75114001;20140930;0,0;0;18,0;2,5;250;82
75114001;20141001;0,2;0;18,7;2,8;10;70
75114001;20141002;0,0;0;18,7;3,2;10;74
75114001;20141003;0,0;0;18,6;2,4;140;72
75114001;20141004;0,2;223;16,7;7,1;330;74
75114001;20141005;0,0;0;12,8;6,1;350;72
75114001;20141006;7,0;417;12,0;6,5;160;86
75114001;20141007;3,6;216;13,6;7,0;190;84
75114001;20141008;15,0;440;15,6;7,0;190;91
75114001;20141009;1,0;48;16,2;5,7;210;82
75114001;20141010;4,3;104;14,3;3,6;220;86
75114001;20141011;0,2;25;14,8;5,0;190;83
75114001;20141012;3,6;173;13,9;5,0;70;90
75114001;20141013;0,0;0;14,8;7,5;190;74
75114001;20141014;0,0;0;13,1;4,1;230;72
75114001;20141015;1,2;220;13,9;3,5;160;88
75114001;20141016;5,8;410;16,3;5,0;200;88
75114001;20141017;0,2;1;15,7;4,0;180;88
75114001;20141018;0,2;0;18,0;4,8;130;83
75114001;20141019;0,0;0;18,4;4,7;200;83
75114001;20141020;0,8;105;15,0;3,9;230;85
75114001;20141021;4,0;69;12,6;8,2;250;76
75114001;20141022;0,0;52;11,0;5,4;280;67
75114001;20141023;0,2;0;12,5;4,0;200;71
75114001;20141024;0,4;68;12,9;4,2;180;78
75114001;20141025;0,4;74;13,8;2,3;160;88
75114001;20141026;0,0;0;14,0;2,8;190;88
75114001;20141027;0,2;0;12,6;3,1;140;88
75114001;20141028;0,0;0;10,0;4,3;150;94
75114001;20141029;0,0;0;12,9;3,0;150;90
75114001;20141030;0,0;0;15,0;4,0;160;80
75114001;20141031;0,2;0;16,0;4,3;140;74
75114001;20141101;0,0;;15,3;3,7;180;84
75114001;20141102;0,8;150;15,1;7,5;200;85
75114001;20141103;12,9;665;12,8;8,5;190;86
75114001;20141104;0,2;0;9,5;3,3;200;89
75114001;20141105;0,0;0;8,6;4,7;250;78
75114001;20141106;0,8;27;8,7;5,1;160;79
75114001;20141107;2,2;118;10,3;7,0;160;81
75114001;20141108;0,0;0;11,0;5,3;170;83
75114001;20141109;0,2;1;10,7;4,1;160;83
75114001;20141110;0,2;2;8,1;4,7;180;90
75114001;20141111;0,0;55;10,7;5,1;140;79
75114001;20141112;0,2;0;11,1;5,1;180;80
75114001;20141113;0,0;0;10,5;6,5;140;82
75114001;20141114;16,1;532;10,2;5,0;140;90
75114001;20141115;0,2;97;10,6;4,2;180;92
75114001;20141116;9,9;455;9,4;4,2;130;93
75114001;20141117;3,8;480;8,9;3,2;180;93
75114001;20141118;0,4;79;9,0;3,4;100;92
75114001;20141119;0,0;0;7,1;3,5;140;95
75114001;20141120;0,0;53;8,3;4,1;60;87
75114001;20141121;0,2;4;9,8;3,5;140;87
75114001;20141122;0,0;38;11,0;3,7;140;90
75114001;20141123;0,2;0;12,3;5,1;310;89
75114001;20141124;0,0;73;10,5;5,6;360;81
75114001;20141125;5,6;490;10,1;3,9;40;85
75114001;20141126;0,0;60;11,2;2,8;170;95
75114001;20141127;0,0;46;10,8;3,4;70;94
75114001;20141128;0,0;0;11,9;5,2;100;77
75114001;20141129;0,0;0;7,7;4,4;110;81
75114001;20141130;0,4;79;5,5;3,9;340;92
75114001;20141201;0,0;25;4,6;7,9;360;89
75114001;20141202;0,4;173;3,5;6,5;350;87
75114001;20141203;0,0;;2,8;5,9;10;88
75114001;20141204;0,0;51;4,1;3,9;40;86
75114001;20141205;0,0;39;5,1;4,5;300;85
75114001;20141206;0,0;0;5,7;5,4;340;80
75114001;20141207;0,8;182;4,4;4,6;190;90
75114001;20141208;1,0;179;4,8;5,3;280;86
75114001;20141209;0,4;76;4,8;4,9;300;79
75114001;20141210;0,4;130;7,7;6,2;200;85
75114001;20141211;0,2;77;8,0;8,6;240;81
75114001;20141212;20,8;1037;9,4;9,1;190;89
75114001;20141213;6,5;639;4,6;4,9;360;93
75114001;20141214;0,0;1;2,1;3,6;170;96
75114001;20141215;1,6;508;3,9;5,4;190;94
75114001;20141216;4,0;238;7,6;4,9;300;83
75114001;20141217;6,3;838;9,8;7,3;190;92
75114001;20141218;0,0;3;12,8;8,2;240;86
75114001;20141219;5,3;245;11,3;6,9;300;80
75114001;20141220;0,2;86;8,5;5,9;250;74
75114001;20141221;0,0;0;8,2;5,8;240;77
75114001;20141222;0,0;0;9,6;7,0;200;84
75114001;20141223;0,0;17;8,5;4,6;190;89
75114001;20141224;1,6;281;9,2;6,1;200;86
75114001;20141225;0,4;20;7,1;3,7;270;80
75114001;20141226;10,1;473;4,4;7,1;170;89
75114001;20141227;0,8;380;5,7;11,9;280;79
75114001;20141228;0,0;0;-0,3;8,9;360;68
75114001;20141229;0,0;45;1,8;5,4;310;75
75114001;20141230;0,0;0;4,6;4,2;320;75
75114001;20141231;0,0;0;4,7;2,5;30;70
75114001;20150101;0,0;53;2,5;5,2;180;76
75114001;20150102;0,0;69;6,3;5,6;190;79
75114001;20150103;4,8;469;7,9;8,0;260;92
75114001;20150104;0,0;0;4,6;5,9;360;79
75114001;20150105;0,0;0;1,0;2,7;160;95
75114001;20150106;0,0;0;1,9;3,2;180;93
75114001;20150107;0,0;0;3,2;3,8;180;96
75114001;20150108;4,0;252;9,0;8,7;200;85
75114001;20150109;0,2;180;11,7;8,4;230;84
75114001;20150110;2,4;111;12,2;8,9;230;78
75114001;20150111;0,0;0;7,0;6,7;230;70
75114001;20150112;0,0;0;7,7;7,6;190;77
75114001;20150113;2,0;228;9,0;9,0;190;82
75114001;20150114;1,4;245;7,1;8,9;240;77
75114001;20150115;1,2;340;9,5;10,7;200;75
75114001;20150116;2,6;135;6,5;4,8;300;83
75114001;20150117;0,0;0;3,7;3,7;160;83
75114001;20150118;0,0;85;3,4;4,9;160;79
75114001;20150119;0,0;175;3,0;5,0;340;79
75114001;20150120;0,0;;1,3;4,2;130;82
75114001;20150121;0,0;0;1,6;4,0;110;78
75114001;20150122;0,0;0;0,6;5,5;350;81
75114001;20150123;0,4;59;0,3;4,6;10;80
75114001;20150124;1,8;107;3,3;8,0;330;78
75114001;20150125;0,2;159;4,7;5,5;300;75
75114001;20150126;0,8;163;7,5;7,1;340;86
75114001;20150127;0,0;21;6,1;4,5;300;77
75114001;20150128;0,6;233;6,8;8,9;200;79
75114001;20150129;5,6;591;4,9;8,0;270;82
75114001;20150130;5,8;354;2,7;7,1;240;84
75114001;20150131;2,8;407;3,5;7,9;240;84
75114001;20150201;1,2;247;3,8;7,7;300;81
75114001;20150202;4,0;85;2,7;4,3;310;71
75114001;20150203;0,0;0;1,8;4,7;20;63
75114001;20150204;0,0;0;2,3;6,7;360;71
75114001;20150205;0,0;5;1,4;7,9;30;69
75114001;20150206;0,0;2;0,1;8,5;30;65
75114001;20150207;0,0;52;2,1;8,4;360;61
75114001;20150208;0,0;0;5,3;8,1;10;73
75114001;20150209;0,0;0;3,1;4,4;350;84
75114001;20150210;0,0;0;4,8;5,3;70;75
75114001;20150211;0,0;0;5,1;4,4;70;73
75114001;20150212;0,0;39;2,9;2,7;170;82
75114001;20150213;3,0;401;7,0;8,6;170;77
75114001;20150214;4,0;343;6,8;5,3;150;87
75114001;20150215;0,0;3;7,4;4,1;80;81
75114001;20150216;0,0;18;5,9;4,6;160;84
75114001;20150217;0,0;57;6,2;7,0;330;81
75114001;20150218;0,0;0;3,9;3,9;360;85
75114001;20150219;0,4;121;4,4;5,4;160;76
75114001;20150220;10,0;984;6,8;7,6;190;85
75114001;20150221;2,2;100;4,2;6,5;330;82
75114001;20150222;7,4;527;4,6;6,5;170;74
75114001;20150223;0,8;60;7,2;9,3;250;77
75114001;20150224;0,2;31;5,5;6,2;240;74
75114001;20150225;0,6;379;6,4;3,8;250;87
75114001;20150226;5,8;409;9,2;7,6;310;90
75114001;20150227;0,0;0;6,5;7,7;330;59
75114001;20150228;3,8;161;5,9;7,8;180;73
75114001;20150301;2,4;186;10,6;8,4;240;76
75114001;20150302;0,6;34;7,9;9,2;270;63
75114001;20150303;1,0;63;6,6;7,5;210;71
75114001;20150304;0,0;0;6,0;7,6;300;67
75114001;20150305;0,0;0;7,2;4,1;340;64
75114001;20150306;0,0;0;7,4;2,7;170;64
75114001;20150307;0,0;0;8,2;4,5;170;62
75114001;20150308;0,0;30;11,1;5,9;340;59
75114001;20150309;0,0;24;10,2;5,3;340;79
75114001;20150310;0,0;49;10,6;4,2;20;80
75114001;20150311;0,0;0;9,9;4,3;40;59
75114001;20150312;0,0;0;9,5;5,8;100;43
75114001;20150313;0,0;0;8,4;4,0;60;51
75114001;20150314;0,0;136;7,0;6,3;10;59
75114001;20150315;0,0;0;6,4;5,4;360;76
75114001;20150316;0,0;0;8,6;3,4;40;62
75114001;20150317;0,0;0;12,0;3,3;20;56
75114001;20150318;0,0;0;11,3;7,7;360;64
75114001;20150319;0,0;0;7,1;7,0;360;75
75114001;20150320;0,0;0;8,1;5,4;10;76
75114001;20150321;0,0;7;6,6;7,6;350;76
75114001;20150322;0,0;0;7,8;6,8;360;67
75114001;20150323;0,0;0;8,6;4,4;10;60
75114001;20150324;10,5;1059;6,5;5,9;310;74
75114001;20150325;0,0;151;6,6;5,9;280;70
75114001;20150326;1,8;251;6,3;7,7;180;80
75114001;20150327;0,4;;8,7;4,5;290;65
75114001;20150328;1,2;246;11,6;7,2;200;82
75114001;20150329;9,6;918;11,9;9,9;230;84
75114001;20150330;0,4;99;11,6;7,5;200;70
75114001;20150331;0,4;68;11,7;10,5;240;60
75114001;20150401;0,0;29;8,8;6,7;280;57
75114001;20150402;2,2;351;9,0;8,1;240;83
75114001;20150403;9,1;531;9,0;3,9;160;89
75114001;20150404;0,2;68;8,5;8,1;360;79
75114001;20150405;0,0;0;7,2;5,9;360;60
75114001;20150406;0,0;0;9,4;5,7;360;59
75114001;20150407;0,0;0;11,0;3,5;90;47
75114001;20150408;0,0;0;12,8;3,3;50;47
75114001;20150409;0,0;0;15,2;2,6;60;42
75114001;20150410;0,0;103;16,0;6,6;190;48
75114001;20150411;0,2;61;12,3;6,4;240;73
75114001;20150412;0,0;0;14,1;4,7;220;66
75114001;20150413;0,0;0;16,1;3,7;340;55
75114001;20150414;0,0;0;18,4;4,0;170;51
75114001;20150415;0,0;0;19,8;4,3;310;44
75114001;20150416;0,0;0;18,7;3,9;140;47
75114001;20150417;0,0;0;15,6;6,9;350;55
75114001;20150418;0,0;0;12,8;7,0;30;43
75114001;20150419;0,0;0;13,3;6,8;40;43
75114001;20150420;0,0;0;15,5;4,9;40;42
75114001;20150421;0,0;0;16,7;6,1;20;49
75114001;20150422;0,0;0;15,4;6,6;30;51
75114001;20150423;0,0;0;15,5;4,2;30;47
75114001;20150424;0,2;275;15,4;4,7;170;66
75114001;20150425;3,5;74;14,8;4,8;240;78
75114001;20150426;9,3;322;13,1;4,7;360;87
75114001;20150427;0,0;0;11,2;7,8;340;63
75114001;20150428;0,0;0;10,1;4,9;300;56
75114001;20150429;2,6;207;11,2;6,8;270;62
75114001;20150430;28,9;1405;9,7;4,3;190;91
75114001;20150501;2,6;709;9,4;5,2;30;92
75114001;20150502;5,4;674;11,6;4,5;150;92
75114001;20150503;6,1;265;15,8;7,3;230;82
75114001;20150504;7,3;225;15,9;4,6;200;81
75114001;20150505;1,2;57;16,0;8,3;240;65
75114001;20150506;1,2;42;12,8;9,4;240;67
